order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO55117,272,17443,2013-03-27,2013-04-03,2013-04-08,70,1,70
SO55118,289,6084,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55118,282,6084,2013-03-27,2013-04-03,2013-04-08,25,1,25
SO55118,174,6084,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55119,290,5456,2013-03-27,2013-04-03,2013-04-08,4,1,4
SO55119,286,5456,2013-03-27,2013-04-03,2013-04-08,25,1,25
SO55120,291,16851,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55120,295,16851,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55120,105,16851,2013-03-27,2013-04-03,2013-04-08,9,1,9
SO55120,276,16851,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55121,288,2677,2013-03-27,2013-04-03,2013-04-08,29,1,29
SO55121,291,2677,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55121,259,2677,2013-03-27,2013-04-03,2013-04-08,2,1,2
SO55122,288,15973,2013-03-27,2013-04-03,2013-04-08,29,1,29
SO55122,291,15973,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55122,250,15973,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55123,291,14580,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55123,246,14580,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55124,174,2433,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55124,244,2433,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55125,174,2297,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55126,276,441,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55126,235,441,2013-03-27,2013-04-03,2013-04-08,24,1,24
SO55127,174,7079,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55127,251,7079,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55128,107,4828,2013-03-27,2013-04-03,2013-04-08,540,1,540
SO55128,174,4828,2013-03-27,2013-04-03,2013-04-08,22,1,22
SO55128,104,4828,2013-03-27,2013-04-03,2013-04-08,10,1,10
SO55128,295,4828,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55128,251,4828,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55128,279,4828,2013-03-27,2013-04-03,2013-04-08,9,1,9
SO55129,112,4914,2013-03-27,2013-04-03,2013-04-08,565,1,565
SO55129,282,4914,2013-03-27,2013-04-03,2013-04-08,25,1,25
SO55129,259,4914,2013-03-27,2013-04-03,2013-04-08,2,1,2
SO55129,260,4914,2013-03-27,2013-04-03,2013-04-08,120,1,120
SO55130,141,9340,2013-03-27,2013-04-03,2013-04-08,2443,1,2443
SO55130,246,9340,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55130,250,9340,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55131,118,7924,2013-03-27,2013-04-03,2013-04-08,769,1,769
SO55131,245,7924,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55132,123,27,2013-03-27,2013-04-03,2013-04-08,2320,1,2320
SO55132,247,27,2013-03-27,2013-04-03,2013-04-08,55,1,55
SO55132,233,27,2013-03-27,2013-04-03,2013-04-08,24,1,24
SO55133,121,968,2013-03-27,2013-04-03,2013-04-08,2295,1,2295
SO55133,166,968,2013-03-27,2013-04-03,2013-04-08,9,1,9
SO55133,247,968,2013-03-27,2013-04-03,2013-04-08,55,1,55
SO55134,125,899,2013-03-27,2013-04-03,2013-04-08,2320,1,2320
SO55134,284,899,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55134,289,899,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55134,244,899,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55135,162,13674,2013-03-27,2013-04-03,2013-04-08,2384,1,2384
SO55135,246,13674,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55135,280,13674,2013-03-27,2013-04-03,2013-04-08,9,1,9
SO55136,129,11375,2013-03-27,2013-04-03,2013-04-08,540,1,540
SO55136,285,11375,2013-03-27,2013-04-03,2013-04-08,21,1,21
SO55136,290,11375,2013-03-27,2013-04-03,2013-04-08,4,1,4
SO55136,245,11375,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55137,131,12231,2013-03-27,2013-04-03,2013-04-08,1120,1,1120
SO55137,245,12231,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55138,144,17112,2013-03-27,2013-04-03,2013-04-08,742,1,742
SO55138,288,17112,2013-03-27,2013-04-03,2013-04-08,29,1,29
SO55138,291,17112,2013-03-27,2013-04-03,2013-04-08,5,1,5
SO55138,244,17112,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55138,277,17112,2013-03-27,2013-04-03,2013-04-08,54,1,54
SO55139,130,12418,2013-03-28,2013-04-04,2013-04-09,1120,1,1120
SO55139,246,12418,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55140,154,1000,2013-03-28,2013-04-04,2013-04-09,1215,1,1215
SO55140,288,1000,2013-03-28,2013-04-04,2013-04-09,29,1,29
SO55140,291,1000,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55140,246,1000,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55140,233,1000,2013-03-28,2013-04-04,2013-04-09,24,1,24
SO55141,124,549,2013-03-28,2013-04-04,2013-04-09,2320,1,2320
SO55141,244,549,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55141,250,549,2013-03-28,2013-04-04,2013-04-09,50,1,50
SO55141,233,549,2013-03-28,2013-04-04,2013-04-09,24,1,24
SO55142,125,434,2013-03-28,2013-04-04,2013-04-09,2320,1,2320
SO55142,259,434,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55143,260,2171,2013-03-28,2013-04-04,2013-04-09,120,1,120
SO55144,295,9318,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55144,278,9318,2013-03-28,2013-04-04,2013-04-09,54,1,54
SO55145,136,12781,2013-03-28,2013-04-04,2013-04-09,1701,1,1701
SO55145,249,12781,2013-03-28,2013-04-04,2013-04-09,50,1,50
SO55146,121,1751,2013-03-28,2013-04-04,2013-04-09,2295,1,2295
SO55146,104,1751,2013-03-28,2013-04-04,2013-04-09,10,1,10
SO55146,295,1751,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55147,286,18242,2013-03-28,2013-04-04,2013-04-09,25,1,25
SO55148,259,214,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55149,285,16655,2013-03-28,2013-04-04,2013-04-09,21,1,21
SO55150,285,16480,2013-03-28,2013-04-04,2013-04-09,21,1,21
SO55150,259,16480,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55151,291,216,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55151,245,216,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55152,282,14954,2013-03-28,2013-04-04,2013-04-09,25,1,25
SO55152,244,14954,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55153,282,9747,2013-03-28,2013-04-04,2013-04-09,25,1,25
SO55153,289,9747,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55153,245,9747,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55154,287,5960,2013-03-28,2013-04-04,2013-04-09,33,1,33
SO55154,259,5960,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55155,290,13743,2013-03-28,2013-04-04,2013-04-09,4,1,4
SO55155,287,13743,2013-03-28,2013-04-04,2013-04-09,33,1,33
SO55156,287,13424,2013-03-28,2013-04-04,2013-04-09,33,1,33
SO55157,289,7687,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55157,283,7687,2013-03-28,2013-04-04,2013-04-09,30,1,30
SO55157,245,7687,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55158,274,499,2013-03-28,2013-04-04,2013-04-09,70,1,70
SO55158,166,499,2013-03-28,2013-04-04,2013-04-09,9,1,9
SO55159,273,8897,2013-03-28,2013-04-04,2013-04-09,70,1,70
SO55160,166,9015,2013-03-28,2013-04-04,2013-04-09,9,1,9
SO55160,273,9015,2013-03-28,2013-04-04,2013-04-09,70,1,70
SO55161,289,5116,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55161,259,5116,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55162,295,7328,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55162,279,7328,2013-03-28,2013-04-04,2013-04-09,9,1,9
SO55163,289,13400,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55163,168,13400,2013-03-28,2013-04-04,2013-04-09,8,1,8
SO55163,260,13400,2013-03-28,2013-04-04,2013-04-09,120,1,120
SO55164,287,3532,2013-03-28,2013-04-04,2013-04-09,33,1,33
SO55164,290,3532,2013-03-28,2013-04-04,2013-04-09,4,1,4
SO55164,244,3532,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55165,286,11325,2013-03-28,2013-04-04,2013-04-09,25,1,25
SO55166,282,5475,2013-03-28,2013-04-04,2013-04-09,25,1,25
SO55167,286,7037,2013-03-28,2013-04-04,2013-04-09,25,1,25
SO55168,290,16904,2013-03-28,2013-04-04,2013-04-09,4,1,4
SO55168,287,16904,2013-03-28,2013-04-04,2013-04-09,33,1,33
SO55168,259,16904,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55169,290,8516,2013-03-28,2013-04-04,2013-04-09,4,1,4
SO55169,259,8516,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55170,295,10115,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55171,285,567,2013-03-28,2013-04-04,2013-04-09,21,1,21
SO55171,290,567,2013-03-28,2013-04-04,2013-04-09,4,1,4
SO55171,259,567,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55172,174,2184,2013-03-28,2013-04-04,2013-04-09,22,1,22
SO55172,275,2184,2013-03-28,2013-04-04,2013-04-09,54,1,54
SO55173,116,2980,2013-03-28,2013-04-04,2013-04-09,769,1,769
SO55173,273,2980,2013-03-28,2013-04-04,2013-04-09,70,1,70
SO55174,136,7722,2013-03-28,2013-04-04,2013-04-09,1701,1,1701
SO55174,278,7722,2013-03-28,2013-04-04,2013-04-09,54,1,54
SO55175,120,765,2013-03-28,2013-04-04,2013-04-09,2295,1,2295
SO55175,104,765,2013-03-28,2013-04-04,2013-04-09,10,1,10
SO55175,295,765,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55175,245,765,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55176,123,893,2013-03-28,2013-04-04,2013-04-09,2320,1,2320
SO55176,295,893,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55176,104,893,2013-03-28,2013-04-04,2013-04-09,10,1,10
SO55177,127,5341,2013-03-28,2013-04-04,2013-04-09,540,1,540
SO55177,295,5341,2013-03-28,2013-04-04,2013-04-09,5,1,5
SO55177,105,5341,2013-03-28,2013-04-04,2013-04-09,9,1,9
SO55177,247,5341,2013-03-28,2013-04-04,2013-04-09,55,1,55
SO55178,161,13136,2013-03-28,2013-04-04,2013-04-09,2384,1,2384
SO55178,246,13136,2013-03-28,2013-04-04,2013-04-09,35,1,35
SO55179,141,7492,2013-03-29,2013-04-05,2013-04-10,2443,1,2443
SO55179,244,7492,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55180,282,363,2013-03-29,2013-04-05,2013-04-10,25,1,25
SO55180,259,363,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55181,290,4237,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55181,166,4237,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55181,286,4237,2013-03-29,2013-04-05,2013-04-10,25,1,25
SO55182,283,6239,2013-03-29,2013-04-05,2013-04-10,30,1,30
SO55182,294,6239,2013-03-29,2013-04-05,2013-04-10,64,1,64
SO55183,283,5169,2013-03-29,2013-04-05,2013-04-10,30,1,30
SO55183,289,5169,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55183,259,5169,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55183,168,5169,2013-03-29,2013-04-05,2013-04-10,8,1,8
SO55184,174,7713,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55185,249,1250,2013-03-29,2013-04-05,2013-04-10,50,1,50
SO55186,166,6326,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55187,106,3926,2013-03-29,2013-04-05,2013-04-10,540,1,540
SO55188,143,16925,2013-03-29,2013-04-05,2013-04-10,2443,1,2443
SO55188,287,16925,2013-03-29,2013-04-05,2013-04-10,33,1,33
SO55188,251,16925,2013-03-29,2013-04-05,2013-04-10,50,1,50
SO55189,294,154,2013-03-29,2013-04-05,2013-04-10,64,1,64
SO55189,290,154,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55190,290,254,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55190,244,254,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55190,249,254,2013-03-29,2013-04-05,2013-04-10,50,1,50
SO55191,290,178,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55191,259,178,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55192,286,17992,2013-03-29,2013-04-05,2013-04-10,25,1,25
SO55192,290,17992,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55192,245,17992,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55193,286,216,2013-03-29,2013-04-05,2013-04-10,25,1,25
SO55193,250,216,2013-03-29,2013-04-05,2013-04-10,50,1,50
SO55193,233,216,2013-03-29,2013-04-05,2013-04-10,24,1,24
SO55194,290,4817,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55194,287,4817,2013-03-29,2013-04-05,2013-04-10,33,1,33
SO55195,289,6388,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55195,283,6388,2013-03-29,2013-04-05,2013-04-10,30,1,30
SO55195,259,6388,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55196,295,9514,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55196,104,9514,2013-03-29,2013-04-05,2013-04-10,10,1,10
SO55196,233,9514,2013-03-29,2013-04-05,2013-04-10,24,1,24
SO55196,246,9514,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55197,295,1364,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55197,104,1364,2013-03-29,2013-04-05,2013-04-10,10,1,10
SO55197,244,1364,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55198,166,8882,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55198,272,8882,2013-03-29,2013-04-05,2013-04-10,70,1,70
SO55199,104,9767,2013-03-29,2013-04-05,2013-04-10,10,1,10
SO55199,295,9767,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55200,104,9521,2013-03-29,2013-04-05,2013-04-10,10,1,10
SO55200,295,9521,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55201,295,7575,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55201,244,7575,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55202,295,12880,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55202,245,12880,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55202,233,12880,2013-03-29,2013-04-05,2013-04-10,24,1,24
SO55203,289,4872,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55203,244,4872,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55204,289,12592,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55204,259,12592,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55205,289,8871,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55205,245,8871,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55206,174,5307,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55207,282,9597,2013-03-29,2013-04-05,2013-04-10,25,1,25
SO55207,289,9597,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55207,259,9597,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55208,283,6722,2013-03-29,2013-04-05,2013-04-10,30,1,30
SO55208,289,6722,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55208,244,6722,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55209,295,6105,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55210,285,14517,2013-03-29,2013-04-05,2013-04-10,21,1,21
SO55211,295,10846,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55212,288,393,2013-03-29,2013-04-05,2013-04-10,29,1,29
SO55213,285,1310,2013-03-29,2013-04-05,2013-04-10,21,1,21
SO55213,259,1310,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55214,291,4702,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55214,259,4702,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55215,284,154,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55215,289,154,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55215,259,154,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55216,284,1186,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55216,289,1186,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55216,259,1186,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55217,284,891,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55217,289,891,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55217,174,891,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55217,280,891,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55218,174,1952,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55218,166,1952,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55219,139,9325,2013-03-29,2013-04-05,2013-04-10,2443,1,2443
SO55219,290,9325,2013-03-29,2013-04-05,2013-04-10,4,1,4
SO55219,287,9325,2013-03-29,2013-04-05,2013-04-10,33,1,33
SO55219,293,9325,2013-03-29,2013-04-05,2013-04-10,64,1,64
SO55220,125,1194,2013-03-29,2013-04-05,2013-04-10,2320,1,2320
SO55220,284,1194,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55220,289,1194,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55220,246,1194,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55221,153,3158,2013-03-29,2013-04-05,2013-04-10,742,1,742
SO55221,244,3158,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55222,137,7704,2013-03-29,2013-04-05,2013-04-10,1701,1,1701
SO55222,244,7704,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55223,127,9822,2013-03-29,2013-04-05,2013-04-10,540,1,540
SO55224,159,17929,2013-03-29,2013-04-05,2013-04-10,2384,1,2384
SO55224,245,17929,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55224,278,17929,2013-03-29,2013-04-05,2013-04-10,54,1,54
SO55225,142,5744,2013-03-29,2013-04-05,2013-04-10,2443,1,2443
SO55225,105,5744,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55225,295,5744,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55225,245,5744,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55226,141,7910,2013-03-29,2013-04-05,2013-04-10,2443,1,2443
SO55226,295,7910,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55226,105,7910,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55227,108,4831,2013-03-29,2013-04-05,2013-04-10,540,1,540
SO55227,295,4831,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55227,104,4831,2013-03-29,2013-04-05,2013-04-10,10,1,10
SO55227,278,4831,2013-03-29,2013-04-05,2013-04-10,54,1,54
SO55228,124,897,2013-03-29,2013-04-05,2013-04-10,2320,1,2320
SO55228,174,897,2013-03-29,2013-04-05,2013-04-10,22,1,22
SO55229,127,10654,2013-03-29,2013-04-05,2013-04-10,540,1,540
SO55229,105,10654,2013-03-29,2013-04-05,2013-04-10,9,1,9
SO55229,295,10654,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55229,244,10654,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55230,127,10792,2013-03-29,2013-04-05,2013-04-10,540,1,540
SO55230,244,10792,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55231,132,8717,2013-03-29,2013-04-05,2013-04-10,1120,1,1120
SO55231,244,8717,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55232,158,14703,2013-03-29,2013-04-05,2013-04-10,2384,1,2384
SO55232,244,14703,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55332,134,12572,2013-03-30,2013-04-06,2013-04-11,1120,1,1120
SO55333,120,1641,2013-03-30,2013-04-06,2013-04-11,2295,1,2295
SO55333,104,1641,2013-03-30,2013-04-06,2013-04-11,10,1,10
SO55333,295,1641,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55334,284,10221,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55334,289,10221,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55334,245,10221,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55335,104,459,2013-03-30,2013-04-06,2013-04-11,10,1,10
SO55335,295,459,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55335,166,459,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55336,251,3233,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55337,235,759,2013-03-30,2013-04-06,2013-04-11,24,1,24
SO55338,250,3062,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55339,288,8605,2013-03-30,2013-04-06,2013-04-11,29,1,29
SO55339,291,8605,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55339,247,8605,2013-03-30,2013-04-06,2013-04-11,55,1,55
SO55339,166,8605,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55339,249,8605,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55340,288,8626,2013-03-30,2013-04-06,2013-04-11,29,1,29
SO55341,108,3931,2013-03-30,2013-04-06,2013-04-11,540,1,540
SO55342,291,288,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55342,259,288,2013-03-30,2013-04-06,2013-04-11,2,1,2
SO55342,168,288,2013-03-30,2013-04-06,2013-04-11,8,1,8
SO55343,285,17055,2013-03-30,2013-04-06,2013-04-11,21,1,21
SO55343,290,17055,2013-03-30,2013-04-06,2013-04-11,4,1,4
SO55344,282,14006,2013-03-30,2013-04-06,2013-04-11,25,1,25
SO55344,289,14006,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55344,244,14006,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55345,290,13945,2013-03-30,2013-04-06,2013-04-11,4,1,4
SO55345,287,13945,2013-03-30,2013-04-06,2013-04-11,33,1,33
SO55345,244,13945,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55345,277,13945,2013-03-30,2013-04-06,2013-04-11,54,1,54
SO55346,282,15689,2013-03-30,2013-04-06,2013-04-11,25,1,25
SO55346,289,15689,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55346,244,15689,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55347,287,14066,2013-03-30,2013-04-06,2013-04-11,33,1,33
SO55347,290,14066,2013-03-30,2013-04-06,2013-04-11,4,1,4
SO55347,246,14066,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55348,104,10308,2013-03-30,2013-04-06,2013-04-11,10,1,10
SO55348,295,10308,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55348,166,10308,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55349,272,8881,2013-03-30,2013-04-06,2013-04-11,70,1,70
SO55350,274,17601,2013-03-30,2013-04-06,2013-04-11,70,1,70
SO55350,248,17601,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55351,295,6694,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55351,166,6694,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55352,289,4308,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55352,245,4308,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55353,174,7638,2013-03-30,2013-04-06,2013-04-11,22,1,22
SO55353,104,7638,2013-03-30,2013-04-06,2013-04-11,10,1,10
SO55353,295,7638,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55353,247,7638,2013-03-30,2013-04-06,2013-04-11,55,1,55
SO55354,283,9595,2013-03-30,2013-04-06,2013-04-11,30,1,30
SO55354,289,9595,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55354,168,9595,2013-03-30,2013-04-06,2013-04-11,8,1,8
SO55355,174,1839,2013-03-30,2013-04-06,2013-04-11,22,1,22
SO55355,104,1839,2013-03-30,2013-04-06,2013-04-11,10,1,10
SO55355,295,1839,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55356,286,8930,2013-03-30,2013-04-06,2013-04-11,25,1,25
SO55356,290,8930,2013-03-30,2013-04-06,2013-04-11,4,1,4
SO55356,246,8930,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55357,295,12977,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55358,295,12967,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55358,234,12967,2013-03-30,2013-04-06,2013-04-11,24,1,24
SO55359,295,8253,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55359,247,8253,2013-03-30,2013-04-06,2013-04-11,55,1,55
SO55359,246,8253,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55360,285,15895,2013-03-30,2013-04-06,2013-04-11,21,1,21
SO55360,259,15895,2013-03-30,2013-04-06,2013-04-11,2,1,2
SO55361,289,9950,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55361,283,9950,2013-03-30,2013-04-06,2013-04-11,30,1,30
SO55361,260,9950,2013-03-30,2013-04-06,2013-04-11,120,1,120
SO55362,291,17544,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55362,288,17544,2013-03-30,2013-04-06,2013-04-11,29,1,29
SO55362,248,17544,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55362,235,17544,2013-03-30,2013-04-06,2013-04-11,24,1,24
SO55363,288,9732,2013-03-30,2013-04-06,2013-04-11,29,1,29
SO55363,291,9732,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55363,105,9732,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55364,290,1466,2013-03-30,2013-04-06,2013-04-11,4,1,4
SO55364,285,1466,2013-03-30,2013-04-06,2013-04-11,21,1,21
SO55364,168,1466,2013-03-30,2013-04-06,2013-04-11,8,1,8
SO55365,291,14639,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55365,246,14639,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55366,291,2789,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55366,288,2789,2013-03-30,2013-04-06,2013-04-11,29,1,29
SO55367,291,6643,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55367,105,6643,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55367,295,6643,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55367,166,6643,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55368,174,1897,2013-03-30,2013-04-06,2013-04-11,22,1,22
SO55368,104,1897,2013-03-30,2013-04-06,2013-04-11,10,1,10
SO55368,295,1897,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55368,168,1897,2013-03-30,2013-04-06,2013-04-11,8,1,8
SO55369,284,1434,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55369,289,1434,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55369,244,1434,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55370,105,567,2013-03-30,2013-04-06,2013-04-11,9,1,9
