sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO45720,BK-R93R-52,19653,20110919,20110926,20111001,3578,1,3578
SO45721,BK-M82S-42,11766,20110919,20110926,20111001,3400,1,3400
SO45722,BK-M82B-48,11908,20110919,20110926,20111001,3375,1,3375
SO45723,BK-R93R-44,11290,20110920,20110927,20111002,3578,1,3578
SO45724,BK-R93R-48,12620,20110920,20110927,20111002,3578,1,3578
SO45725,BK-R93R-48,14789,20110920,20110927,20111002,3578,1,3578
SO45726,BK-R93R-52,12614,20110920,20110927,20111002,3578,1,3578
SO45727,BK-M82B-44,11909,20110920,20110927,20111002,3375,1,3375
SO45728,BK-R93R-52,14426,20110921,20110928,20111003,3578,1,3578
SO45729,BK-R93R-52,15087,20110921,20110928,20111003,3578,1,3578
SO45730,BK-M82B-44,28471,20110921,20110928,20111003,3375,1,3375
SO45731,BK-R93R-62,11286,20110921,20110928,20111003,3578,1,3578
SO45732,BK-R93R-44,11537,20110921,20110928,20111003,3578,1,3578
SO45733,BK-R93R-44,11624,20110921,20110928,20111003,3578,1,3578
SO45734,BK-R93R-56,11630,20110921,20110928,20111003,3578,1,3578
SO45735,BK-R93R-56,19792,20110921,20110928,20111003,3578,1,3578
SO45736,BK-R93R-62,19960,20110921,20110928,20111003,3578,1,3578
SO45737,BK-R93R-44,19965,20110921,20110928,20111003,3578,1,3578
SO45738,BK-M82S-44,11900,20110921,20110928,20111003,3400,1,3400
SO45739,BK-M82B-38,11903,20110921,20110928,20111003,3375,1,3375
SO45740,BK-R93R-56,19786,20110922,20110929,20111004,3578,1,3578
SO45741,BK-R93R-56,19788,20110922,20110929,20111004,3578,1,3578
SO45742,BK-R93R-48,19620,20110922,20110929,20111004,3578,1,3578
SO45743,BK-R93R-52,19631,20110922,20110929,20111004,3578,1,3578
SO45744,BK-M82B-48,11894,20110922,20110929,20111004,3375,1,3375
SO45745,BK-R93R-48,15089,20110923,20110930,20111005,3578,1,3578
SO45746,BK-R93R-48,23376,20110923,20110930,20111005,3578,1,3578
SO45747,BK-R93R-56,11539,20110923,20110930,20111005,3578,1,3578
SO45748,BK-R50B-58,18046,20110923,20110930,20111005,699,1,699
SO45749,BK-R93R-44,14797,20110923,20110930,20111005,3578,1,3578
SO45750,BK-M82S-42,26001,20110923,20110930,20111005,3400,1,3400
SO45751,BK-R50B-48,14739,20110923,20110930,20111005,699,1,699
SO45752,BK-R93R-56,19772,20110923,20110930,20111005,3578,1,3578
SO45753,BK-R93R-44,19966,20110923,20110930,20111005,3578,1,3578
SO45754,BK-R93R-44,11529,20110924,20111001,20111006,3578,1,3578
SO45755,BK-R93R-56,11536,20110924,20111001,20111006,3578,1,3578
SO45756,BK-R93R-52,11625,20110924,20111001,20111006,3578,1,3578
SO45757,BK-R93R-48,12561,20110925,20111002,20111007,3578,1,3578
SO45758,BK-R93R-48,15106,20110925,20111002,20111007,3578,1,3578
SO45759,BK-R93R-52,11295,20110925,20111002,20111007,3578,1,3578
SO45760,BK-R93R-44,11329,20110925,20111002,20111007,3578,1,3578
SO45761,BK-R93R-56,11629,20110925,20111002,20111007,3578,1,3578
SO45762,BK-R93R-48,12621,20110925,20111002,20111007,3578,1,3578
SO45763,BK-R93R-56,19959,20110925,20111002,20111007,3578,1,3578
SO45764,BK-R93R-62,19652,20110925,20111002,20111007,3578,1,3578
SO45765,BK-M82B-44,11245,20110926,20111003,20111008,3375,1,3375
SO45766,BK-R93R-48,11297,20110926,20111003,20111008,3578,1,3578
SO45767,BK-R93R-62,11299,20110926,20111003,20111008,3578,1,3578
SO45768,BK-R93R-62,11324,20110926,20111003,20111008,3578,1,3578
SO45769,BK-R93R-56,11327,20110926,20111003,20111008,3578,1,3578
SO45770,BK-R93R-44,19956,20110926,20111003,20111008,3578,1,3578
SO45771,BK-R93R-56,11271,20110927,20111004,20111009,3578,1,3578
SO45772,BK-R93R-52,19785,20110927,20111004,20111009,3578,1,3578
SO45773,BK-R93R-44,19949,20110927,20111004,20111009,3578,1,3578
SO45774,BK-R93R-48,11261,20110927,20111004,20111009,3578,1,3578
SO45775,BK-R93R-56,14207,20110928,20111005,20111010,3578,1,3578
SO45776,BK-R93R-52,23281,20110928,20111005,20111010,3578,1,3578
SO45777,BK-M82S-44,11907,20110928,20111005,20111010,3400,1,3400
SO45778,BK-M82B-48,26002,20110928,20111005,20111010,3375,1,3375
SO45816,BK-R93R-52,11830,20110929,20111006,20111011,3578,1,3578
SO45817,BK-R93R-44,14801,20110929,20111006,20111011,3578,1,3578
SO45818,BK-R50R-48,14868,20110929,20111006,20111011,699,1,699
SO45819,BK-R93R-48,20160,20110929,20111006,20111011,3578,1,3578
SO45820,BK-R50B-48,25832,20110929,20111006,20111011,699,1,699
SO45821,BK-M82S-44,26041,20110930,20111007,20111012,3400,1,3400
SO45822,BK-R93R-48,20246,20110930,20111007,20111012,3578,1,3578
SO45823,BK-R93R-44,20253,20110930,20111007,20111012,3578,1,3578
SO45824,BK-R93R-48,11696,20111001,20111008,20111013,3578,1,3578
SO45825,BK-R93R-56,23725,20111001,20111008,20111013,3578,1,3578
SO45826,BK-R93R-62,23858,20111001,20111008,20111013,3578,1,3578
SO45827,BK-R93R-48,15440,20111001,20111008,20111013,3578,1,3578
SO45828,BK-R50R-52,14753,20111001,20111008,20111013,699,1,699
SO45829,BK-R93R-62,20245,20111001,20111008,20111013,3578,1,3578
SO45830,BK-R93R-56,20151,20111001,20111008,20111013,3578,1,3578
SO45831,BK-R93R-52,20158,20111001,20111008,20111013,3578,1,3578
SO45832,BK-M82B-48,11916,20111001,20111008,20111013,3375,1,3375
SO45833,BK-R93R-52,11815,20111002,20111009,20111014,3578,1,3578
SO45834,BK-R93R-48,11816,20111002,20111009,20111014,3578,1,3578
SO45835,BK-R93R-52,11688,20111002,20111009,20111014,3578,1,3578
SO45836,BK-R93R-44,14823,20111002,20111009,20111014,3578,1,3578
SO45837,BK-M82B-38,26050,20111002,20111009,20111014,3375,1,3375
SO45838,BK-R93R-44,20213,20111002,20111009,20111014,3578,1,3578
SO45839,BK-M82B-42,11915,20111002,20111009,20111014,3375,1,3375
SO45840,BK-M82B-42,11246,20111003,20111010,20111015,3375,1,3375
SO45841,BK-R93R-44,12804,20111003,20111010,20111015,3578,1,3578
SO45842,BK-R93R-56,11742,20111003,20111010,20111015,3578,1,3578
SO45843,BK-R93R-48,11775,20111003,20111010,20111015,3578,1,3578
SO45844,BK-R93R-48,11812,20111003,20111010,20111015,3578,1,3578
SO45845,BK-R93R-44,23566,20111004,20111011,20111016,3578,1,3578
SO45846,BK-R93R-56,23592,20111004,20111011,20111016,3578,1,3578
SO45847,BK-M82S-42,26015,20111004,20111011,20111016,3400,1,3400
SO45848,BK-R50B-48,14852,20111004,20111011,20111016,699,1,699
SO45849,BK-R93R-48,20154,20111004,20111011,20111016,3578,1,3578
SO45850,BK-R93R-62,11776,20111005,20111012,20111017,3578,1,3578
SO45851,BK-R93R-48,11683,20111005,20111012,20111017,3578,1,3578
SO45852,BK-R50B-48,18143,20111005,20111012,20111017,699,1,699
SO45853,BK-R93R-52,15453,20111005,20111012,20111017,3578,1,3578
SO45854,BK-R93R-48,15620,20111005,20111012,20111017,3578,1,3578
SO45855,BK-R50B-44,14754,20111005,20111012,20111017,699,1,699
SO45856,BK-R93R-44,20247,20111005,20111012,20111017,3578,1,3578
SO45857,BK-M82B-48,11919,20111005,20111012,20111017,3375,1,3375
SO45858,BK-M82B-44,11952,20111005,20111012,20111017,3375,1,3375
SO45859,BK-R93R-56,12754,20111006,20111013,20111018,3578,1,3578
SO45860,BK-R93R-48,23829,20111006,20111013,20111018,3578,1,3578
SO45861,BK-R93R-44,12650,20111006,20111013,20111018,3578,1,3578
SO45862,BK-R93R-48,14827,20111007,20111014,20111019,3578,1,3578
SO45863,BK-R93R-56,11873,20111007,20111014,20111019,3578,1,3578
SO45864,BK-R93R-44,19968,20111007,20111014,20111019,3578,1,3578
SO45865,BK-R93R-48,20157,20111007,20111014,20111019,3578,1,3578
SO45866,BK-R93R-62,15621,20111007,20111014,20111019,3578,1,3578
SO45867,BK-R93R-48,11772,20111008,20111015,20111020,3578,1,3578
SO45868,BK-R93R-62,14819,20111008,20111015,20111020,3578,1,3578
SO45869,BK-R93R-62,14822,20111008,20111015,20111020,3578,1,3578
SO45870,BK-M82B-42,26012,20111008,20111015,20111020,3375,1,3375
SO45871,BK-R50R-44,25919,20111008,20111015,20111020,699,1,699
SO45872,BK-M82S-48,11249,20111009,20111016,20111021,3400,1,3400
SO45873,BK-R93R-56,11925,20111009,20111016,20111021,3578,1,3578
SO45874,BK-M82B-48,20007,20111009,20111016,20111021,3375,1,3375
SO45875,BK-R93R-62,20242,20111009,20111016,20111021,3578,1,3578
SO45876,BK-R93R-56,19975,20111009,20111016,20111021,3578,1,3578
SO45877,BK-M82B-48,11910,20111009,20111016,20111021,3375,1,3375
SO45878,BK-R93R-62,12750,20111010,20111017,20111022,3578,1,3578
SO45879,BK-R50B-44,19443,20111010,20111017,20111022,699,1,699
SO45880,BK-R93R-52,11707,20111010,20111017,20111022,3578,1,3578
SO45881,BK-R93R-62,23397,20111010,20111017,20111022,3578,1,3578
SO45882,BK-R93R-48,11745,20111010,20111017,20111022,3578,1,3578
SO45883,BK-R93R-52,11799,20111010,20111017,20111022,3578,1,3578
SO45884,BK-R93R-52,11678,20111010,20111017,20111022,3578,1,3578
SO45885,BK-R93R-52,12655,20111010,20111017,20111022,3578,1,3578
SO45886,BK-M82B-38,26042,20111010,20111017,20111022,3375,1,3375
SO45887,BK-R50R-52,14880,20111010,20111017,20111022,699,1,699
SO45888,BK-R93R-62,20217,20111010,20111017,20111022,3578,1,3578
SO45889,BK-M82B-44,11920,20111010,20111017,20111022,3375,1,3375
SO45890,BK-M82B-42,11338,20111011,20111018,20111023,3375,1,3375
SO45891,BK-M82S-44,11380,20111011,20111018,20111023,3400,1,3400
SO45892,BK-R93R-48,20226,20111011,20111018,20111023,3578,1,3578
SO45893,BK-R93R-52,23842,20111011,20111018,20111023,3578,1,3578
SO45894,BK-R50B-58,19450,20111012,20111019,20111024,699,1,699
SO45895,BK-R93R-44,11727,20111012,20111019,20111024,3578,1,3578
SO45896,BK-R93R-44,12632,20111012,20111019,20111024,3578,1,3578
SO45897,BK-R93R-52,11933,20111013,20111020,20111025,3578,1,3578
SO45898,BK-R93R-62,23830,20111013,20111020,20111025,3578,1,3578
SO45899,BK-R93R-62,11817,20111013,20111020,20111025,3578,1,3578
SO45900,BK-R93R-48,11837,20111013,20111020,20111025,3578,1,3578
SO45901,BK-R93R-48,11665,20111013,20111020,20111025,3578,1,3578
SO45902,BK-R93R-56,15614,20111013,20111020,20111025,3578,1,3578
SO45903,BK-R93R-62,15619,20111013,20111020,20111025,3578,1,3578
SO45904,BK-R93R-44,20241,20111013,20111020,20111025,3578,1,3578
SO45905,BK-R93R-44,20152,20111013,20111020,20111025,3578,1,3578
SO45906,BK-R93R-48,20159,20111013,20111020,20111025,3578,1,3578
SO45907,BK-R93R-62,20214,20111013,20111020,20111025,3578,1,3578
SO45908,BK-M82S-48,11918,20111013,20111020,20111025,3400,1,3400
SO45909,BK-M82B-42,11947,20111013,20111020,20111025,3375,1,3375
SO45910,BK-R93R-44,11777,20111014,20111021,20111026,3578,1,3578
SO45911,BK-R93R-56,11797,20111014,20111021,20111026,3578,1,3578
SO45912,BK-R93R-48,23819,20111014,20111021,20111026,3578,1,3578
SO45913,BK-M82S-38,26014,20111014,20111021,20111026,3400,1,3400
SO45914,BK-M82B-42,11929,20111014,20111021,20111026,3375,1,3375
SO45915,BK-M82S-48,11930,20111014,20111021,20111026,3400,1,3400
SO45916,BK-M82S-44,11964,20111014,20111021,20111026,3400,1,3400
SO45917,BK-M82S-44,11332,20111015,20111022,20111027,3400,1,3400
SO45918,BK-R93R-52,11741,20111015,20111022,20111027,3578,1,3578
SO45919,BK-R93R-48,11780,20111015,20111022,20111027,3578,1,3578
SO45920,BK-R93R-44,23730,20111015,20111022,20111027,3578,1,3578
SO45921,BK-R93R-48,11798,20111015,20111022,20111027,3578,1,3578
SO45922,BK-R93R-56,23731,20111015,20111022,20111027,3578,1,3578
SO45923,BK-R93R-52,11811,20111015,20111022,20111027,3578,1,3578
SO45924,BK-R93R-62,14803,20111015,20111022,20111027,3578,1,3578
SO45925,BK-M82S-48,11942,20111015,20111022,20111027,3400,1,3400
SO45926,BK-R93R-44,23486,20111016,20111023,20111028,3578,1,3578
SO45927,BK-R93R-48,11796,20111016,20111023,20111028,3578,1,3578
SO45928,BK-R93R-52,11813,20111016,20111023,20111028,3578,1,3578
SO45929,BK-R93R-62,11825,20111016,20111023,20111028,3578,1,3578
SO45930,BK-R50R-48,18148,20111016,20111023,20111028,699,1,699
SO45931,BK-R93R-62,20249,20111016,20111023,20111028,3578,1,3578
SO45932,BK-R93R-62,20211,20111016,20111023,20111028,3578,1,3578
SO45933,BK-R93R-52,11779,20111017,20111024,20111029,3578,1,3578
SO45934,BK-R93R-52,11666,20111017,20111024,20111029,3578,1,3578
SO45935,BK-R50R-44,19439,20111017,20111024,20111029,699,1,699
SO45936,BK-M82B-42,26016,20111017,20111024,20111029,3375,1,3375
SO45937,BK-R93R-48,14824,20111018,20111025,20111030,3578,1,3578
SO45938,BK-R93R-44,11654,20111018,20111025,20111030,3578,1,3578
SO45939,BK-R50B-60,14757,20111018,20111025,20111030,699,1,699
SO45940,BK-R93R-52,20244,20111018,20111025,20111030,3578,1,3578
SO45941,BK-R93R-62,19978,20111018,20111025,20111030,3578,1,3578
SO45942,BK-R93R-48,20219,20111018,20111025,20111030,3578,1,3578
SO45943,BK-R93R-62,20221,20111018,20111025,20111030,3578,1,3578
SO45944,BK-R93R-48,20225,20111018,20111025,20111030,3578,1,3578
SO45945,BK-R50R-62,25920,20111018,20111025,20111030,699,1,699
SO45946,BK-M82B-44,11914,20111018,20111025,20111030,3375,1,3375
SO45947,BK-M82B-48,11943,20111018,20111025,20111030,3375,1,3375
SO45948,BK-R50B-52,14879,20111019,20111026,20111031,699,1,699
SO45949,BK-R93R-62,19970,20111019,20111026,20111031,3578,1,3578
SO45950,BK-R93R-48,19974,20111019,20111026,20111031,3578,1,3578
SO45951,BK-M82B-38,11944,20111019,20111026,20111031,3375,1,3375
SO45952,BK-M82S-48,11969,20111019,20111026,20111031,3400,1,3400
SO45953,BK-R93R-56,23859,20111020,20111027,20111101,3578,1,3578
SO45954,BK-R93R-56,11810,20111020,20111027,20111101,3578,1,3578
SO45955,BK-M82S-38,26055,20111020,20111027,20111101,3400,1,3400
SO45956,BK-R93R-48,19979,20111020,20111027,20111101,3578,1,3578
SO45957,BK-R93R-48,11809,20111021,20111028,20111102,3578,1,3578
SO45958,BK-R93R-44,11818,20111021,20111028,20111102,3578,1,3578
SO45959,BK-R93R-44,11872,20111021,20111028,20111102,3578,1,3578
SO45960,BK-R93R-56,11671,20111021,20111028,20111102,3578,1,3578
SO45961,BK-R93R-48,12717,20111021,20111028,20111102,3578,1,3578
SO45962,BK-R93R-62,20227,20111021,20111028,20111102,3578,1,3578
SO45963,BK-R93R-62,20238,20111021,20111028,20111102,3578,1,3578
SO45964,BK-R93R-62,20215,20111021,20111028,20111102,3578,1,3578
SO45965,BK-R50R-58,25921,20111021,20111028,20111102,699,1,699
SO45966,BK-M82S-42,11946,20111021,20111028,20111102,3400,1,3400
SO45967,BK-R50R-44,19454,20111022,20111029,20111103,699,1,699
SO45968,BK-R93R-44,11834,20111022,20111029,20111103,3578,1,3578
SO45969,BK-R93R-62,20156,20111022,20111029,20111103,3578,1,3578
SO45970,BK-M82B-38,11963,20111022,20111029,20111103,3375,1,3375
SO45971,BK-M82S-42,11335,20111023,20111030,20111104,3400,1,3400
SO45972,BK-R50R-62,19472,20111023,20111030,20111104,699,1,699
SO45973,BK-R93R-52,11773,20111023,20111030,20111104,3578,1,3578
SO45974,BK-M82S-48,26018,20111023,20111030,20111104,3400,1,3400
SO45975,BK-R50R-62,14755,20111023,20111030,20111104,699,1,699
SO45976,BK-R93R-56,20239,20111023,20111030,20111104,3578,1,3578
SO45977,BK-R93R-52,20216,20111023,20111030,20111104,3578,1,3578
SO45978,BK-M82B-44,11967,20111023,20111030,20111104,3375,1,3375
SO45979,BK-R93R-44,15630,20111024,20111031,20111105,3578,1,3578
SO45980,BK-R93R-48,15631,20111024,20111031,20111105,3578,1,3578
SO45981,BK-R93R-62,12805,20111024,20111031,20111105,3578,1,3578
SO45982,BK-R93R-62,19977,20111024,20111031,20111105,3578,1,3578
SO45983,BK-R93R-56,14830,20111025,20111101,20111106,3578,1,3578
SO45984,BK-R93R-52,11690,20111025,20111101,20111106,3578,1,3578
SO45985,BK-R93R-56,11708,20111025,20111101,20111106,3578,1,3578
SO45986,BK-R93R-56,11743,20111025,20111101,20111106,3578,1,3578
SO45987,BK-R93R-62,11854,20111025,20111101,20111106,3578,1,3578
SO45988,BK-R93R-56,11675,20111025,20111101,20111106,3578,1,3578
SO45989,BK-R93R-44,12631,20111025,20111101,20111106,3578,1,3578
SO45990,BK-R93R-56,12711,20111025,20111101,20111106,3578,1,3578
SO45991,BK-M82B-48,11976,20111025,20111101,20111106,3375,1,3375
SO45992,BK-R50B-60,19451,20111026,20111102,20111107,699,1,699
SO45993,BK-R93R-52,11924,20111026,20111102,20111107,3578,1,3578
SO45994,BK-R93R-44,11774,20111026,20111102,20111107,3578,1,3578
SO45995,BK-R93R-62,23846,20111026,20111102,20111107,3578,1,3578
SO45996,BK-R93R-48,11839,20111026,20111102,20111107,3578,1,3578
SO45997,BK-R50R-62,14756,20111026,20111102,20111107,699,1,699
SO45998,BK-R50B-52,25918,20111026,20111102,20111107,699,1,699
SO45999,BK-R93R-44,23583,20111027,20111103,20111108,3578,1,3578
SO46000,BK-R93R-62,11778,20111027,20111103,20111108,3578,1,3578
SO46001,BK-R93R-62,23806,20111027,20111103,20111108,3578,1,3578
SO46002,BK-R93R-62,11826,20111027,20111103,20111108,3578,1,3578
SO46003,BK-R93R-48,11831,20111027,20111103,20111108,3578,1,3578
SO46004,BK-R93R-44,11664,20111027,20111103,20111108,3578,1,3578
SO46005,BK-R93R-48,12749,20111027,20111103,20111108,3578,1,3578
SO46006,BK-R93R-52,20236,20111027,20111103,20111108,3578,1,3578
SO46007,BK-R93R-48,20220,20111027,20111103,20111108,3578,1,3578
SO46008,BK-M82B-38,11912,20111027,20111103,20111108,3375,1,3375
SO46009,BK-M82S-38,11917,20111027,20111103,20111108,3400,1,3400
SO46010,BK-M82B-38,11488,20111028,20111104,20111109,3375,1,3375
SO46011,BK-M82B-48,11489,20111028,20111104,20111109,3375,1,3375
SO46012,BK-R50R-52,19453,20111028,20111104,20111109,699,1,699
SO46013,BK-R93R-44,11705,20111028,20111104,20111109,3578,1,3578
SO46014,BK-R93R-52,23396,20111028,20111104,20111109,3578,1,3578
SO46015,BK-R93R-52,23511,20111028,20111104,20111109,3578,1,3578
SO46016,BK-R93R-48,11885,20111028,20111104,20111109,3578,1,3578
SO46017,BK-R93R-56,11886,20111028,20111104,20111109,3578,1,3578
SO46018,BK-R93R-48,11663,20111028,20111104,20111109,3578,1,3578
SO46019,BK-R50B-48,14752,20111028,20111104,20111109,699,1,699
SO46020,BK-R93R-52,20228,20111028,20111104,20111109,3578,1,3578
SO46021,BK-R93R-56,19971,20111028,20111104,20111109,3578,1,3578
SO46022,BK-M82S-44,11968,20111028,20111104,20111109,3400,1,3400
SO46108,BK-R93R-62,12018,20111029,20111105,20111110,3578,1,3578
SO46109,BK-R93R-48,12167,20111029,20111105,20111110,3578,1,3578
SO46110,BK-R93R-44,12169,20111029,20111105,20111110,3578,1,3578
SO46111,BK-R93R-44,11937,20111029,20111105,20111110,3578,1,3578
SO46112,BK-R93R-48,11945,20111029,20111105,20111110,3578,1,3578
SO46113,BK-R93R-62,11955,20111029,20111105,20111110,3578,1,3578
SO46114,BK-R93R-52,12053,20111029,20111105,20111110,3578,1,3578
SO46115,BK-R93R-48,12104,20111029,20111105,20111110,3578,1,3578
SO46116,BK-R50B-58,14912,20111029,20111105,20111110,699,1,699
SO46117,BK-R93R-62,20446,20111029,20111105,20111110,3578,1,3578
SO46118,BK-R93R-56,20611,20111029,20111105,20111110,3578,1,3578
SO46119,BK-R50R-44,25927,20111029,20111105,20111110,699,1,699
SO46120,BK-R93R-52,12023,20111030,20111106,20111111,3578,1,3578
SO46121,BK-R93R-48,12069,20111030,20111106,20111111,3578,1,3578
SO46122,BK-R93R-52,24284,20111030,20111106,20111111,3578,1,3578
SO46123,BK-R93R-48,12152,20111030,20111106,20111111,3578,1,3578
SO46124,BK-R93R-44,20447,20111030,20111106,20111111,3578,1,3578
SO46125,BK-R93R-62,11956,20111031,20111107,20111112,3578,1,3578
SO46126,BK-R50B-60,14883,20111031,20111107,20111112,699,1,699
SO46127,BK-R50B-60,14895,20111031,20111107,20111112,699,1,699
SO46128,BK-R93R-56,14945,20111031,20111107,20111112,3578,1,3578
SO46129,BK-R93R-52,20420,20111031,20111107,20111112,3578,1,3578
SO46130,BK-R93R-44,12171,20111101,20111108,20111113,3578,1,3578
SO46131,BK-R93R-48,11954,20111101,20111108,20111113,3578,1,3578
SO46132,BK-R93R-56,23865,20111101,20111108,20111113,3578,1,3578
SO46133,BK-R93R-48,12105,20111101,20111108,20111113,3578,1,3578
SO46134,BK-R93R-48,20259,20111101,20111108,20111113,3578,1,3578
SO46135,BK-R93R-52,20416,20111101,20111108,20111113,3578,1,3578
SO46136,BK-R93R-48,20426,20111101,20111108,20111113,3578,1,3578
SO46137,BK-R93R-52,20600,20111101,20111108,20111113,3578,1,3578
SO46138,BK-R93R-44,13405,20111101,20111108,20111113,3578,1,3578
SO46139,BK-M82S-48,11977,20111101,20111108,20111113,3400,1,3400
SO46140,BK-M82B-44,11991,20111101,20111108,20111113,3375,1,3375
SO46141,BK-R50R-58,19501,20111102,20111109,20111114,699,1,699
SO46142,BK-R93R-44,24310,20111102,20111109,20111114,3578,1,3578
SO46143,BK-M82S-48,26090,20111102,20111109,20111114,3400,1,3400
SO46144,BK-M82B-44,26094,20111102,20111109,20111114,3375,1,3375
SO46145,BK-R50B-48,14881,20111102,20111109,20111114,699,1,699
SO46146,BK-M82S-42,11421,20111103,20111110,20111115,3400,1,3400
SO46147,BK-R50R-58,19476,20111103,20111110,20111115,699,1,699
SO46148,BK-R93R-62,12052,20111103,20111110,20111115,3578,1,3578
SO46149,BK-R93R-44,12120,20111103,20111110,20111115,3578,1,3578
SO46150,BK-R50B-62,20569,20111103,20111110,20111115,699,1,699
SO46151,BK-M82B-48,26082,20111103,20111110,20111115,3375,1,3375
SO46152,BK-R93R-56,20424,20111103,20111110,20111115,3578,1,3578
SO46153,BK-R50R-62,25928,20111103,20111110,20111115,699,1,699
SO46154,BK-M82B-42,11989,20111103,20111110,20111115,3375,1,3375
SO46155,BK-R93R-62,12076,20111104,20111111,20111116,3578,1,3578
SO46156,BK-R93R-56,12118,20111104,20111111,20111116,3578,1,3578
SO46157,BK-M82S-42,26056,20111104,20111111,20111116,3400,1,3400
SO46158,BK-R50R-58,25926,20111104,20111111,20111116,699,1,699
SO46159,BK-M82B-48,11996,20111104,20111111,20111116,3375,1,3375
SO46160,BK-M82B-48,11412,20111105,20111112,20111117,3375,1,3375
SO46161,BK-R93R-44,12819,20111105,20111112,20111117,3578,1,3578
SO46162,BK-R93R-52,12163,20111105,20111112,20111117,3578,1,3578
SO46163,BK-R93R-48,12042,20111105,20111112,20111117,3578,1,3578
SO46164,BK-R93R-48,12079,20111105,20111112,20111117,3578,1,3578
SO46165,BK-R93R-62,12141,20111105,20111112,20111117,3578,1,3578
SO46166,BK-R93R-52,15657,20111105,20111112,20111117,3578,1,3578
SO46167,BK-M82S-48,11997,20111105,20111112,20111117,3400,1,3400
SO46168,BK-R50B-60,25936,20111105,20111112,20111117,699,1,699
SO46169,BK-R93R-52,12094,20111105,20111112,20111117,3578,1,3578
SO46170,BK-R93R-48,12156,20111106,20111113,20111118,3578,1,3578
SO46171,BK-R93R-62,24342,20111106,20111113,20111118,3578,1,3578
SO46172,BK-R93R-62,12030,20111106,20111113,20111118,3578,1,3578
SO46173,BK-R93R-44,20283,20111106,20111113,20111118,3578,1,3578
SO46174,BK-R93R-44,20608,20111106,20111113,20111118,3578,1,3578
SO46175,BK-M82B-42,12003,20111106,20111113,20111118,3375,1,3375
SO46176,BK-M82B-42,11491,20111107,20111114,20111119,3375,1,3375
SO46177,BK-R93R-48,12102,20111107,20111114,20111119,3578,1,3578
SO46178,BK-R50B-60,25937,20111107,20111114,20111119,699,1,699
SO46179,BK-R93R-52,11983,20111108,20111115,20111120,3578,1,3578
SO46180,BK-R93R-62,12084,20111108,20111115,20111120,3578,1,3578
SO46181,BK-M82B-38,12004,20111108,20111115,20111120,3375,1,3375
SO46182,BK-M82S-44,11995,20111108,20111115,20111120,3400,1,3400
SO46183,BK-M82B-48,28492,20111109,20111116,20111121,3375,1,3375
SO46184,BK-R93R-44,14834,20111109,20111116,20111121,3578,1,3578
SO46185,BK-R93R-56,15632,20111109,20111116,20111121,3578,1,3578
SO46186,BK-R93R-62,12041,20111109,20111116,20111121,3578,1,3578
SO46187,BK-R93R-52,24235,20111109,20111116,20111121,3578,1,3578
SO46188,BK-R93R-62,20430,20111109,20111116,20111121,3578,1,3578
SO46189,BK-R93R-48,20606,20111109,20111116,20111121,3578,1,3578
SO46190,BK-R93R-48,15653,20111109,20111116,20111121,3578,1,3578
SO46191,BK-R93R-62,14956,20111109,20111116,20111121,3578,1,3578
SO46192,BK-R93R-56,12830,20111110,20111117,20111122,3578,1,3578
SO46193,BK-R50B-52,18634,20111110,20111117,20111122,699,1,699
SO46194,BK-R93R-52,11939,20111110,20111117,20111122,3578,1,3578
SO46195,BK-R93R-56,12027,20111110,20111117,20111122,3578,1,3578
SO46196,BK-R93R-62,12109,20111110,20111117,20111122,3578,1,3578
SO46197,BK-M82S-48,26061,20111110,20111117,20111122,3400,1,3400
SO46198,BK-M82S-38,26089,20111110,20111117,20111122,3400,1,3400
SO46199,BK-R93R-56,20256,20111110,20111117,20111122,3578,1,3578
SO46200,BK-R93R-62,20260,20111110,20111117,20111122,3578,1,3578
SO46201,BK-R93R-56,20610,20111110,20111117,20111122,3578,1,3578
SO46202,BK-R50R-58,25935,20111110,20111117,20111122,699,1,699
SO46203,BK-M82S-44,11999,20111110,20111117,20111122,3400,1,3400
SO46204,BK-M82B-38,11988,20111110,20111117,20111122,3375,1,3375
SO46205,BK-R93R-52,12162,20111111,20111118,20111123,3578,1,3578
SO46206,BK-M82B-38,20023,20111111,20111118,20111123,3375,1,3375
SO46207,BK-M82B-38,26091,20111111,20111118,20111123,3375,1,3375
SO46208,BK-R93R-44,20284,20111111,20111118,20111123,3578,1,3578
SO46209,BK-R93R-48,12849,20111111,20111118,20111123,3578,1,3578
SO46210,BK-R93R-52,12866,20111111,20111118,20111123,3578,1,3578
SO46211,BK-R50R-48,18163,20111112,20111119,20111124,699,1,699
SO46212,BK-R93R-48,12173,20111112,20111119,20111124,3578,1,3578
SO46213,BK-R93R-56,12050,20111112,20111119,20111124,3578,1,3578
SO46214,BK-R93R-44,12072,20111112,20111119,20111124,3578,1,3578
SO46215,BK-R93R-62,20429,20111112,20111119,20111124,3578,1,3578
SO46216,BK-R93R-56,20456,20111112,20111119,20111124,3578,1,3578
SO46217,BK-R93R-56,20614,20111112,20111119,20111124,3578,1,3578
SO46218,BK-R93R-52,12820,20111113,20111120,20111125,3578,1,3578
SO46219,BK-R93R-52,24332,20111113,20111120,20111125,3578,1,3578
