CID,CNTRY,dwh_create_date
AW00013089,Australia,2026-07-13 12:24:57.9700000
AW00013090,Australia,2026-07-13 12:24:57.9700000
AW00013091,Australia,2026-07-13 12:24:57.9700000
AW00013092,United States,2026-07-13 12:24:57.9700000
AW00013093,United States,2026-07-13 12:24:57.9700000
AW00013094,United States,2026-07-13 12:24:57.9700000
AW00013095,Canada,2026-07-13 12:24:57.9700000
AW00013096,Canada,2026-07-13 12:24:57.9700000
AW00013097,United States,2026-07-13 12:24:57.9700000
AW00013098,United States,2026-07-13 12:24:57.9700000
AW00013099,United States,2026-07-13 12:24:57.9700000
AW00013100,United States,2026-07-13 12:24:57.9700000
AW00013101,Canada,2026-07-13 12:24:57.9700000
AW00013102,United States,2026-07-13 12:24:57.9700000
AW00013103,Australia,2026-07-13 12:24:57.9700000
AW00013104,Australia,2026-07-13 12:24:57.9700000
AW00013105,Australia,2026-07-13 12:24:57.9700000
AW00013106,Australia,2026-07-13 12:24:57.9700000
AW00013107,Australia,2026-07-13 12:24:57.9700000
AW00013108,Australia,2026-07-13 12:24:57.9700000
AW00013109,Australia,2026-07-13 12:24:57.9700000
AW00013110,Australia,2026-07-13 12:24:57.9700000
AW00013111,Australia,2026-07-13 12:24:57.9700000
AW00013112,Australia,2026-07-13 12:24:57.9700000
AW00013113,Australia,2026-07-13 12:24:57.9700000
AW00013114,Australia,2026-07-13 12:24:57.9700000
AW00013115,Australia,2026-07-13 12:24:57.9700000
AW00013116,Australia,2026-07-13 12:24:57.9700000
AW00013117,Australia,2026-07-13 12:24:57.9700000
AW00013118,Australia,2026-07-13 12:24:57.9700000
AW00013119,Australia,2026-07-13 12:24:57.9700000
AW00013120,Australia,2026-07-13 12:24:57.9700000
AW00013121,Australia,2026-07-13 12:24:57.9700000
AW00013122,Australia,2026-07-13 12:24:57.9700000
AW00013123,Australia,2026-07-13 12:24:57.9700000
AW00013124,Australia,2026-07-13 12:24:57.9700000
AW00013125,Australia,2026-07-13 12:24:57.9700000
AW00013126,Australia,2026-07-13 12:24:57.9700000
AW00013127,Australia,2026-07-13 12:24:57.9700000
AW00013128,Australia,2026-07-13 12:24:57.9700000
AW00013129,Australia,2026-07-13 12:24:57.9700000
AW00013130,Australia,2026-07-13 12:24:57.9700000
AW00013131,Australia,2026-07-13 12:24:57.9700000
AW00013132,Australia,2026-07-13 12:24:57.9700000
AW00013133,Australia,2026-07-13 12:24:57.9700000
AW00013134,Australia,2026-07-13 12:24:57.9700000
AW00013135,Australia,2026-07-13 12:24:57.9700000
AW00013136,Australia,2026-07-13 12:24:57.9700000
AW00013137,Australia,2026-07-13 12:24:57.9700000
AW00013138,Australia,2026-07-13 12:24:57.9700000
AW00013139,Australia,2026-07-13 12:24:57.9700000
AW00013140,Australia,2026-07-13 12:24:57.9700000
AW00013141,Australia,2026-07-13 12:24:57.9700000
AW00013142,United States,2026-07-13 12:24:57.9700000
AW00013143,Canada,2026-07-13 12:24:57.9700000
AW00013144,Canada,2026-07-13 12:24:57.9700000
AW00013145,United States,2026-07-13 12:24:57.9700000
AW00013146,United States,2026-07-13 12:24:57.9700000
AW00013147,United States,2026-07-13 12:24:57.9700000
AW00013148,Canada,2026-07-13 12:24:57.9700000
AW00013149,Australia,2026-07-13 12:24:57.9700000
AW00013150,Australia,2026-07-13 12:24:57.9700000
AW00013151,United States,2026-07-13 12:24:57.9700000
AW00013152,United States,2026-07-13 12:24:57.9700000
AW00013153,United States,2026-07-13 12:24:57.9700000
AW00013154,United States,2026-07-13 12:24:57.9700000
AW00013155,Australia,2026-07-13 12:24:57.9700000
AW00013156,Australia,2026-07-13 12:24:57.9700000
AW00013157,Australia,2026-07-13 12:24:57.9700000
AW00013158,Australia,2026-07-13 12:24:57.9700000
AW00013159,Australia,2026-07-13 12:24:57.9700000
AW00013160,Australia,2026-07-13 12:24:57.9700000
AW00013161,United States,2026-07-13 12:24:57.9700000
AW00013162,United States,2026-07-13 12:24:57.9700000
AW00013163,United States,2026-07-13 12:24:57.9700000
AW00013164,United States,2026-07-13 12:24:57.9700000
AW00013165,United States,2026-07-13 12:24:57.9700000
AW00013166,United States,2026-07-13 12:24:57.9700000
AW00013167,United States,2026-07-13 12:24:57.9700000
AW00013168,United States,2026-07-13 12:24:57.9700000
AW00013169,United States,2026-07-13 12:24:57.9700000
AW00013170,United States,2026-07-13 12:24:57.9700000
AW00013171,United States,2026-07-13 12:24:57.9700000
AW00013172,United States,2026-07-13 12:24:57.9700000
AW00013173,United States,2026-07-13 12:24:57.9700000
AW00013174,United States,2026-07-13 12:24:57.9700000
AW00013175,Canada,2026-07-13 12:24:57.9700000
AW00013176,United States,2026-07-13 12:24:57.9700000
AW00013177,United States,2026-07-13 12:24:57.9700000
AW00013178,United States,2026-07-13 12:24:57.9700000
AW00013179,Canada,2026-07-13 12:24:57.9700000
AW00013180,United States,2026-07-13 12:24:57.9700000
AW00013181,United States,2026-07-13 12:24:57.9700000
AW00013182,United States,2026-07-13 12:24:57.9700000
AW00013183,United States,2026-07-13 12:24:57.9700000
AW00013184,United States,2026-07-13 12:24:57.9700000
AW00013185,Canada,2026-07-13 12:24:57.9700000
AW00013186,United States,2026-07-13 12:24:57.9700000
AW00013187,United States,2026-07-13 12:24:57.9700000
AW00013188,United States,2026-07-13 12:24:57.9700000
AW00013189,United States,2026-07-13 12:24:57.9700000
AW00013190,United States,2026-07-13 12:24:57.9700000
AW00013191,United States,2026-07-13 12:24:57.9700000
AW00013192,United States,2026-07-13 12:24:57.9700000
AW00013193,United States,2026-07-13 12:24:57.9700000
AW00013194,United States,2026-07-13 12:24:57.9700000
AW00013195,United States,2026-07-13 12:24:57.9700000
AW00013196,United States,2026-07-13 12:24:57.9700000
AW00013197,Canada,2026-07-13 12:24:57.9700000
AW00013198,Canada,2026-07-13 12:24:57.9700000
AW00013199,Canada,2026-07-13 12:24:57.9700000
AW00013200,United States,2026-07-13 12:24:57.9700000
AW00013201,Canada,2026-07-13 12:24:57.9700000
AW00013202,United States,2026-07-13 12:24:57.9700000
AW00013203,United States,2026-07-13 12:24:57.9700000
AW00013204,United States,2026-07-13 12:24:57.9700000
AW00013205,United States,2026-07-13 12:24:57.9700000
AW00013206,Canada,2026-07-13 12:24:57.9700000
AW00013207,United States,2026-07-13 12:24:57.9700000
AW00013208,United States,2026-07-13 12:24:57.9700000
AW00013209,Canada,2026-07-13 12:24:57.9700000
AW00013210,United States,2026-07-13 12:24:57.9700000
AW00013211,United States,2026-07-13 12:24:57.9700000
AW00013212,United States,2026-07-13 12:24:57.9700000
AW00013213,United States,2026-07-13 12:24:57.9700000
AW00013214,United States,2026-07-13 12:24:57.9700000
AW00013215,United States,2026-07-13 12:24:57.9700000
AW00013216,United States,2026-07-13 12:24:57.9700000
AW00013217,Canada,2026-07-13 12:24:57.9700000
AW00013218,United States,2026-07-13 12:24:57.9700000
AW00013219,United States,2026-07-13 12:24:57.9700000
AW00013220,United States,2026-07-13 12:24:57.9700000
AW00013221,United States,2026-07-13 12:24:57.9700000
AW00013222,Canada,2026-07-13 12:24:57.9700000
AW00013223,United States,2026-07-13 12:24:57.9700000
AW00013224,United States,2026-07-13 12:24:57.9700000
AW00013225,United States,2026-07-13 12:24:57.9700000
AW00013226,United States,2026-07-13 12:24:57.9700000
AW00013227,United States,2026-07-13 12:24:57.9700000
AW00013228,United States,2026-07-13 12:24:57.9700000
AW00013229,United States,2026-07-13 12:24:57.9700000
AW00013230,United States,2026-07-13 12:24:57.9700000
AW00013231,Canada,2026-07-13 12:24:57.9700000
AW00013232,United States,2026-07-13 12:24:57.9700000
AW00013233,United States,2026-07-13 12:24:57.9700000
AW00013234,United States,2026-07-13 12:24:57.9700000
AW00013235,United States,2026-07-13 12:24:57.9700000
AW00013236,United States,2026-07-13 12:24:57.9700000
AW00013237,United States,2026-07-13 12:24:57.9700000
AW00013238,United States,2026-07-13 12:24:57.9700000
AW00013239,Canada,2026-07-13 12:24:57.9700000
AW00013240,United States,2026-07-13 12:24:57.9700000
AW00013241,Canada,2026-07-13 12:24:57.9700000
AW00013242,United States,2026-07-13 12:24:57.9700000
AW00013243,United States,2026-07-13 12:24:57.9700000
AW00013244,United States,2026-07-13 12:24:57.9700000
AW00013245,United States,2026-07-13 12:24:57.9700000
AW00013246,United States,2026-07-13 12:24:57.9700000
AW00013247,United States,2026-07-13 12:24:57.9700000
AW00013248,United States,2026-07-13 12:24:57.9700000
AW00013249,Canada,2026-07-13 12:24:57.9700000
AW00013250,United States,2026-07-13 12:24:57.9700000
AW00013251,United Kingdom,2026-07-13 12:24:57.9700000
AW00013252,United Kingdom,2026-07-13 12:24:57.9700000
AW00013253,United Kingdom,2026-07-13 12:24:57.9700000
AW00013254,United Kingdom,2026-07-13 12:24:57.9700000
AW00013255,Germany,2026-07-13 12:24:57.9700000
AW00013256,Germany,2026-07-13 12:24:57.9700000
AW00013257,Germany,2026-07-13 12:24:57.9700000
AW00013258,Germany,2026-07-13 12:24:57.9700000
AW00013259,Germany,2026-07-13 12:24:57.9700000
AW00013260,Germany,2026-07-13 12:24:57.9700000
AW00013261,Germany,2026-07-13 12:24:57.9700000
AW00013262,United Kingdom,2026-07-13 12:24:57.9700000
AW00013263,France,2026-07-13 12:24:57.9700000
AW00013264,Germany,2026-07-13 12:24:57.9700000
AW00013265,Germany,2026-07-13 12:24:57.9700000
AW00013266,United States,2026-07-13 12:24:57.9700000
AW00013267,Canada,2026-07-13 12:24:57.9700000
AW00013268,Canada,2026-07-13 12:24:57.9700000
AW00013269,United States,2026-07-13 12:24:57.9700000
AW00013270,Canada,2026-07-13 12:24:57.9700000
AW00013271,Canada,2026-07-13 12:24:57.9700000
AW00013272,United States,2026-07-13 12:24:57.9700000
AW00013273,United States,2026-07-13 12:24:57.9700000
AW00013274,United States,2026-07-13 12:24:57.9700000
AW00013275,United States,2026-07-13 12:24:57.9700000
AW00013276,United States,2026-07-13 12:24:57.9700000
AW00013277,United States,2026-07-13 12:24:57.9700000
AW00013278,United States,2026-07-13 12:24:57.9700000
AW00013279,United States,2026-07-13 12:24:57.9700000
AW00013280,United States,2026-07-13 12:24:57.9700000
AW00013281,United States,2026-07-13 12:24:57.9700000
AW00013282,United States,2026-07-13 12:24:57.9700000
AW00013283,United States,2026-07-13 12:24:57.9700000
AW00013284,Canada,2026-07-13 12:24:57.9700000
AW00013285,Canada,2026-07-13 12:24:57.9700000
AW00013286,United States,2026-07-13 12:24:57.9700000
AW00013287,United States,2026-07-13 12:24:57.9700000
AW00013288,United States,2026-07-13 12:24:57.9700000
AW00013289,Canada,2026-07-13 12:24:57.9700000
AW00013290,Canada,2026-07-13 12:24:57.9700000
AW00013291,United States,2026-07-13 12:24:57.9700000
AW00013292,United States,2026-07-13 12:24:57.9700000
AW00013293,United States,2026-07-13 12:24:57.9700000
AW00013294,United States,2026-07-13 12:24:57.9700000
AW00013295,United States,2026-07-13 12:24:57.9700000
AW00013296,United States,2026-07-13 12:24:57.9700000
AW00013297,United States,2026-07-13 12:24:57.9700000
AW00013298,United States,2026-07-13 12:24:57.9700000
AW00013299,United States,2026-07-13 12:24:57.9700000
AW00013300,United States,2026-07-13 12:24:57.9700000
AW00013301,United States,2026-07-13 12:24:57.9700000
AW00013302,United States,2026-07-13 12:24:57.9700000
AW00013303,Canada,2026-07-13 12:24:57.9700000
AW00013304,United States,2026-07-13 12:24:57.9700000
AW00013305,United States,2026-07-13 12:24:57.9700000
AW00013306,United States,2026-07-13 12:24:57.9700000
AW00013307,United States,2026-07-13 12:24:57.9700000
AW00013308,United States,2026-07-13 12:24:57.9700000
AW00013309,United States,2026-07-13 12:24:57.9700000
AW00013310,United States,2026-07-13 12:24:57.9700000
AW00013311,United States,2026-07-13 12:24:57.9700000
AW00013312,United States,2026-07-13 12:24:57.9700000
AW00013313,United States,2026-07-13 12:24:57.9700000
AW00013314,United States,2026-07-13 12:24:57.9700000
AW00013315,United States,2026-07-13 12:24:57.9700000
AW00013316,United States,2026-07-13 12:24:57.9700000
AW00013317,United States,2026-07-13 12:24:57.9700000
AW00013318,Canada,2026-07-13 12:24:57.9700000
AW00013319,United States,2026-07-13 12:24:57.9700000
AW00013320,United States,2026-07-13 12:24:57.9700000
AW00013321,United States,2026-07-13 12:24:57.9700000
AW00013322,United States,2026-07-13 12:24:57.9700000
AW00013323,United States,2026-07-13 12:24:57.9700000
AW00013324,United States,2026-07-13 12:24:57.9700000
AW00013325,United States,2026-07-13 12:24:57.9700000
AW00013326,United States,2026-07-13 12:24:57.9700000
AW00013327,United States,2026-07-13 12:24:57.9700000
AW00013328,Canada,2026-07-13 12:24:57.9700000
AW00013329,United States,2026-07-13 12:24:57.9700000
AW00013330,Canada,2026-07-13 12:24:57.9700000
AW00013331,United States,2026-07-13 12:24:57.9700000
AW00013332,United States,2026-07-13 12:24:57.9700000
AW00013333,United States,2026-07-13 12:24:57.9700000
AW00013334,United States,2026-07-13 12:24:57.9700000
AW00013335,United States,2026-07-13 12:24:57.9700000
AW00013336,United States,2026-07-13 12:24:57.9700000
AW00013337,United States,2026-07-13 12:24:57.9700000
AW00013338,United States,2026-07-13 12:24:57.9700000
AW00013339,United States,2026-07-13 12:24:57.9700000
AW00013340,United States,2026-07-13 12:24:57.9700000
AW00013341,United States,2026-07-13 12:24:57.9700000
AW00013342,United States,2026-07-13 12:24:57.9700000
AW00013343,Canada,2026-07-13 12:24:57.9700000
AW00013344,United States,2026-07-13 12:24:57.9700000
AW00013345,Canada,2026-07-13 12:24:57.9700000
AW00013346,United States,2026-07-13 12:24:57.9700000
AW00013347,United States,2026-07-13 12:24:57.9700000
AW00013348,United States,2026-07-13 12:24:57.9700000
AW00013349,United States,2026-07-13 12:24:57.9700000
AW00013350,Canada,2026-07-13 12:24:57.9700000
AW00013351,United States,2026-07-13 12:24:57.9700000
AW00013352,United States,2026-07-13 12:24:57.9700000
AW00013353,United States,2026-07-13 12:24:57.9700000
AW00013354,United States,2026-07-13 12:24:57.9700000
AW00013355,United States,2026-07-13 12:24:57.9700000
AW00013356,United States,2026-07-13 12:24:57.9700000
AW00013357,United States,2026-07-13 12:24:57.9700000
AW00013358,Canada,2026-07-13 12:24:57.9700000
AW00013359,United States,2026-07-13 12:24:57.9700000
AW00013360,United States,2026-07-13 12:24:57.9700000
AW00013361,United States,2026-07-13 12:24:57.9700000
AW00013362,United States,2026-07-13 12:24:57.9700000
AW00013363,United States,2026-07-13 12:24:57.9700000
AW00013364,United States,2026-07-13 12:24:57.9700000
AW00013365,United States,2026-07-13 12:24:57.9700000
AW00013366,Canada,2026-07-13 12:24:57.9700000
AW00013367,United States,2026-07-13 12:24:57.9700000
AW00013368,United States,2026-07-13 12:24:57.9700000
AW00013369,United States,2026-07-13 12:24:57.9700000
AW00013370,United States,2026-07-13 12:24:57.9700000
AW00013371,United States,2026-07-13 12:24:57.9700000
AW00013372,United States,2026-07-13 12:24:57.9700000
AW00013373,United States,2026-07-13 12:24:57.9700000
AW00013374,United States,2026-07-13 12:24:57.9700000
AW00013375,United States,2026-07-13 12:24:57.9700000
AW00013376,United States,2026-07-13 12:24:57.9700000
AW00013377,United States,2026-07-13 12:24:57.9700000
AW00013378,United States,2026-07-13 12:24:57.9700000
AW00013379,United States,2026-07-13 12:24:57.9700000
AW00013380,United States,2026-07-13 12:24:57.9700000
AW00013381,United States,2026-07-13 12:24:57.9700000
AW00013382,United States,2026-07-13 12:24:57.9700000
AW00013383,United States,2026-07-13 12:24:57.9700000
AW00013384,United States,2026-07-13 12:24:57.9700000
AW00013385,United States,2026-07-13 12:24:57.9700000
AW00013386,United States,2026-07-13 12:24:57.9700000
AW00013387,United States,2026-07-13 12:24:57.9700000
AW00013388,United States,2026-07-13 12:24:57.9700000
AW00013389,United States,2026-07-13 12:24:57.9700000
AW00013390,United States,2026-07-13 12:24:57.9700000
AW00013391,Canada,2026-07-13 12:24:57.9700000
AW00013392,United States,2026-07-13 12:24:57.9700000
AW00013393,United States,2026-07-13 12:24:57.9700000
AW00013394,United States,2026-07-13 12:24:57.9700000
AW00013395,United States,2026-07-13 12:24:57.9700000
AW00013396,United States,2026-07-13 12:24:57.9700000
AW00013397,United States,2026-07-13 12:24:57.9700000
AW00013398,United States,2026-07-13 12:24:57.9700000
AW00013399,United States,2026-07-13 12:24:57.9700000
AW00013400,United States,2026-07-13 12:24:57.9700000
AW00013401,United States,2026-07-13 12:24:57.9700000
AW00013402,United States,2026-07-13 12:24:57.9700000
AW00013403,United States,2026-07-13 12:24:57.9700000
AW00013404,United Kingdom,2026-07-13 12:24:57.9700000
AW00013405,France,2026-07-13 12:24:57.9700000
AW00013406,Germany,2026-07-13 12:24:57.9700000
AW00013407,United Kingdom,2026-07-13 12:24:57.9700000
AW00013408,United Kingdom,2026-07-13 12:24:57.9700000
AW00013409,France,2026-07-13 12:24:57.9700000
AW00013410,Germany,2026-07-13 12:24:57.9700000
AW00013411,United Kingdom,2026-07-13 12:24:57.9700000
AW00013412,United Kingdom,2026-07-13 12:24:57.9700000
AW00013413,United States,2026-07-13 12:24:57.9700000
AW00013414,United States,2026-07-13 12:24:57.9700000
AW00013415,United States,2026-07-13 12:24:57.9700000
AW00013416,United States,2026-07-13 12:24:57.9700000
AW00013417,United States,2026-07-13 12:24:57.9700000
AW00013418,Canada,2026-07-13 12:24:57.9700000
AW00013419,United States,2026-07-13 12:24:57.9700000
AW00013420,United States,2026-07-13 12:24:57.9700000
AW00013421,United States,2026-07-13 12:24:57.9700000
AW00013422,United States,2026-07-13 12:24:57.9700000
AW00013423,Canada,2026-07-13 12:24:57.9700000
AW00013424,United States,2026-07-13 12:24:57.9700000
AW00013425,United States,2026-07-13 12:24:57.9700000
AW00013426,United States,2026-07-13 12:24:57.9700000
AW00013427,United States,2026-07-13 12:24:57.9700000
AW00013428,United States,2026-07-13 12:24:57.9700000
AW00013429,United States,2026-07-13 12:24:57.9700000
AW00013430,United States,2026-07-13 12:24:57.9700000
AW00013431,United States,2026-07-13 12:24:57.9700000
AW00013432,United States,2026-07-13 12:24:57.9700000
AW00013433,United States,2026-07-13 12:24:57.9700000
AW00013434,Canada,2026-07-13 12:24:57.9700000
AW00013435,United States,2026-07-13 12:24:57.9700000
AW00013436,United States,2026-07-13 12:24:57.9700000
AW00013437,United States,2026-07-13 12:24:57.9700000
AW00013438,United States,2026-07-13 12:24:57.9700000
AW00013439,United States,2026-07-13 12:24:57.9700000
AW00013440,Canada,2026-07-13 12:24:57.9700000
AW00013441,United States,2026-07-13 12:24:57.9700000
AW00013442,United States,2026-07-13 12:24:57.9700000
AW00013443,United States,2026-07-13 12:24:57.9700000
AW00013444,United States,2026-07-13 12:24:57.9700000
AW00013445,United States,2026-07-13 12:24:57.9700000
AW00013446,United States,2026-07-13 12:24:57.9700000
AW00013447,United States,2026-07-13 12:24:57.9700000
AW00013448,United States,2026-07-13 12:24:57.9700000
AW00013449,United States,2026-07-13 12:24:57.9700000
AW00013450,United States,2026-07-13 12:24:57.9700000
AW00013451,United States,2026-07-13 12:24:57.9700000
AW00013452,United States,2026-07-13 12:24:57.9700000
AW00013453,United States,2026-07-13 12:24:57.9700000
AW00013454,United States,2026-07-13 12:24:57.9700000
AW00013455,United States,2026-07-13 12:24:57.9700000
AW00013456,United States,2026-07-13 12:24:57.9700000
AW00013457,United States,2026-07-13 12:24:57.9700000
AW00013458,United States,2026-07-13 12:24:57.9700000
AW00013459,United States,2026-07-13 12:24:57.9700000
AW00013460,Canada,2026-07-13 12:24:57.9700000
AW00013461,United States,2026-07-13 12:24:57.9700000
AW00013462,United States,2026-07-13 12:24:57.9700000
AW00013463,United States,2026-07-13 12:24:57.9700000
AW00013464,United States,2026-07-13 12:24:57.9700000
AW00013465,United States,2026-07-13 12:24:57.9700000
AW00013466,Canada,2026-07-13 12:24:57.9700000
AW00013467,United States,2026-07-13 12:24:57.9700000
AW00013468,United States,2026-07-13 12:24:57.9700000
AW00013469,United States,2026-07-13 12:24:57.9700000
AW00013470,United States,2026-07-13 12:24:57.9700000
AW00013471,United States,2026-07-13 12:24:57.9700000
AW00013472,United States,2026-07-13 12:24:57.9700000
AW00013473,United States,2026-07-13 12:24:57.9700000
AW00013474,Canada,2026-07-13 12:24:57.9700000
AW00013475,United States,2026-07-13 12:24:57.9700000
AW00013476,United States,2026-07-13 12:24:57.9700000
AW00013477,United States,2026-07-13 12:24:57.9700000
AW00013478,United States,2026-07-13 12:24:57.9700000
AW00013479,United States,2026-07-13 12:24:57.9700000
AW00013480,United States,2026-07-13 12:24:57.9700000
AW00013481,United States,2026-07-13 12:24:57.9700000
AW00013482,United States,2026-07-13 12:24:57.9700000
AW00013483,United States,2026-07-13 12:24:57.9700000
AW00013484,United States,2026-07-13 12:24:57.9700000
AW00013485,United States,2026-07-13 12:24:57.9700000
AW00013486,Canada,2026-07-13 12:24:57.9700000
AW00013487,United States,2026-07-13 12:24:57.9700000
AW00013488,United States,2026-07-13 12:24:57.9700000
AW00013489,United States,2026-07-13 12:24:57.9700000
AW00013490,United States,2026-07-13 12:24:57.9700000
AW00013491,Canada,2026-07-13 12:24:57.9700000
AW00013492,United States,2026-07-13 12:24:57.9700000
AW00013493,United Kingdom,2026-07-13 12:24:57.9700000
AW00013494,Germany,2026-07-13 12:24:57.9700000
AW00013495,United Kingdom,2026-07-13 12:24:57.9700000
AW00013496,France,2026-07-13 12:24:57.9700000
AW00013497,Germany,2026-07-13 12:24:57.9700000
AW00013498,France,2026-07-13 12:24:57.9700000
AW00013499,France,2026-07-13 12:24:57.9700000
AW00013500,Germany,2026-07-13 12:24:57.9700000
AW00013501,Germany,2026-07-13 12:24:57.9700000
AW00013502,Germany,2026-07-13 12:24:57.9700000
AW00013503,United Kingdom,2026-07-13 12:24:57.9700000
AW00013504,France,2026-07-13 12:24:57.9700000
AW00013505,United Kingdom,2026-07-13 12:24:57.9700000
AW00013506,France,2026-07-13 12:24:57.9700000
AW00013507,United Kingdom,2026-07-13 12:24:57.9700000
AW00013508,France,2026-07-13 12:24:57.9700000
AW00013509,United Kingdom,2026-07-13 12:24:57.9700000
AW00013510,France,2026-07-13 12:24:57.9700000
AW00013511,France,2026-07-13 12:24:57.9700000
AW00013512,France,2026-07-13 12:24:57.9700000
AW00013513,Germany,2026-07-13 12:24:57.9700000
AW00013514,Germany,2026-07-13 12:24:57.9700000
AW00013515,Germany,2026-07-13 12:24:57.9700000
AW00013516,United Kingdom,2026-07-13 12:24:57.9700000
AW00013517,United Kingdom,2026-07-13 12:24:57.9700000
AW00013518,Australia,2026-07-13 12:24:57.9700000
AW00013519,Australia,2026-07-13 12:24:57.9700000
AW00013520,Australia,2026-07-13 12:24:57.9700000
AW00013521,Australia,2026-07-13 12:24:57.9700000
AW00013522,Australia,2026-07-13 12:24:57.9700000
AW00013523,Australia,2026-07-13 12:24:57.9700000
AW00013524,Australia,2026-07-13 12:24:57.9700000
AW00013525,Australia,2026-07-13 12:24:57.9700000
AW00013526,Australia,2026-07-13 12:24:57.9700000
AW00013527,Australia,2026-07-13 12:24:57.9700000
AW00013528,Australia,2026-07-13 12:24:57.9700000
AW00013529,Australia,2026-07-13 12:24:57.9700000
AW00013530,United Kingdom,2026-07-13 12:24:57.9700000
AW00013531,France,2026-07-13 12:24:57.9700000
AW00013532,Germany,2026-07-13 12:24:57.9700000
AW00013533,United Kingdom,2026-07-13 12:24:57.9700000
AW00013534,United Kingdom,2026-07-13 12:24:57.9700000
AW00013535,United Kingdom,2026-07-13 12:24:57.9700000
AW00013536,France,2026-07-13 12:24:57.9700000
AW00013537,France,2026-07-13 12:24:57.9700000
AW00013538,Germany,2026-07-13 12:24:57.9700000
AW00013539,United Kingdom,2026-07-13 12:24:57.9700000
AW00013540,Germany,2026-07-13 12:24:57.9700000
AW00013541,Germany,2026-07-13 12:24:57.9700000
AW00013542,Germany,2026-07-13 12:24:57.9700000
AW00013543,Germany,2026-07-13 12:24:57.9700000
AW00013544,United Kingdom,2026-07-13 12:24:57.9700000
AW00013545,Germany,2026-07-13 12:24:57.9700000
AW00013546,Germany,2026-07-13 12:24:57.9700000
AW00013547,United Kingdom,2026-07-13 12:24:57.9700000
AW00013548,Germany,2026-07-13 12:24:57.9700000
AW00013549,France,2026-07-13 12:24:57.9700000
AW00013550,France,2026-07-13 12:24:57.9700000
AW00013551,United Kingdom,2026-07-13 12:24:57.9700000
AW00013552,France,2026-07-13 12:24:57.9700000
AW00013553,United Kingdom,2026-07-13 12:24:57.9700000
AW00013554,United Kingdom,2026-07-13 12:24:57.9700000
AW00013555,France,2026-07-13 12:24:57.9700000
AW00013556,France,2026-07-13 12:24:57.9700000
AW00013557,United Kingdom,2026-07-13 12:24:57.9700000
AW00013558,France,2026-07-13 12:24:57.9700000
AW00013559,Germany,2026-07-13 12:24:57.9700000
AW00013560,Germany,2026-07-13 12:24:57.9700000
AW00013561,United Kingdom,2026-07-13 12:24:57.9700000
AW00013562,United Kingdom,2026-07-13 12:24:57.9700000
AW00013563,United Kingdom,2026-07-13 12:24:57.9700000
AW00013564,France,2026-07-13 12:24:57.9700000
AW00013565,France,2026-07-13 12:24:57.9700000
AW00013566,Germany,2026-07-13 12:24:57.9700000
AW00013567,Germany,2026-07-13 12:24:57.9700000
AW00013568,France,2026-07-13 12:24:57.9700000
AW00013569,Germany,2026-07-13 12:24:57.9700000
AW00013570,Germany,2026-07-13 12:24:57.9700000
AW00013571,France,2026-07-13 12:24:57.9700000
AW00013572,Germany,2026-07-13 12:24:57.9700000
AW00013573,France,2026-07-13 12:24:57.9700000
AW00013574,Germany,2026-07-13 12:24:57.9700000
AW00013575,France,2026-07-13 12:24:57.9700000
AW00013576,United Kingdom,2026-07-13 12:24:57.9700000
AW00013577,France,2026-07-13 12:24:57.9700000
AW00013578,France,2026-07-13 12:24:57.9700000
AW00013579,Germany,2026-07-13 12:24:57.9700000
AW00013580,Germany,2026-07-13 12:24:57.9700000
AW00013581,United Kingdom,2026-07-13 12:24:57.9700000
AW00013582,United Kingdom,2026-07-13 12:24:57.9700000
AW00013583,United Kingdom,2026-07-13 12:24:57.9700000
AW00013584,United Kingdom,2026-07-13 12:24:57.9700000
AW00013585,United Kingdom,2026-07-13 12:24:57.9700000
AW00013586,United Kingdom,2026-07-13 12:24:57.9700000
AW00013587,Germany,2026-07-13 12:24:57.9700000
AW00013588,Germany,2026-07-13 12:24:57.9700000
AW00013589,France,2026-07-13 12:24:57.9700000
AW00013590,United Kingdom,2026-07-13 12:24:57.9700000
AW00013591,United Kingdom,2026-07-13 12:24:57.9700000
AW00013592,France,2026-07-13 12:24:57.9700000
AW00013593,Germany,2026-07-13 12:24:57.9700000
AW00013594,Germany,2026-07-13 12:24:57.9700000
AW00013595,France,2026-07-13 12:24:57.9700000
AW00013596,France,2026-07-13 12:24:57.9700000
AW00013597,Germany,2026-07-13 12:24:57.9700000
AW00013598,Germany,2026-07-13 12:24:57.9700000
AW00013599,United Kingdom,2026-07-13 12:24:57.9700000
AW00013600,United Kingdom,2026-07-13 12:24:57.9700000
AW00013601,Germany,2026-07-13 12:24:57.9700000
AW00013602,United Kingdom,2026-07-13 12:24:57.9700000
AW00013603,United Kingdom,2026-07-13 12:24:57.9700000
AW00013604,United Kingdom,2026-07-13 12:24:57.9700000
AW00013605,France,2026-07-13 12:24:57.9700000
AW00013606,Germany,2026-07-13 12:24:57.9700000
AW00013607,Germany,2026-07-13 12:24:57.9700000
AW00013608,Germany,2026-07-13 12:24:57.9700000
AW00013609,United Kingdom,2026-07-13 12:24:57.9700000
AW00013610,France,2026-07-13 12:24:57.9700000
AW00013611,France,2026-07-13 12:24:57.9700000
AW00013612,United Kingdom,2026-07-13 12:24:57.9700000
AW00013613,Australia,2026-07-13 12:24:57.9700000
